movie_id,person_id,role
8362,104487,[Member of the Tom Jones Band]
8562,109126,[Hilario]
8563,103878,[Lui-même]
2930,102192,[Himself - Performer: 'Have Yo
2964,110378,[Security Guard]
3046,109267,[Himself]
3100,102158,[Omar]
1092,101640,[Norseman]
3182,105284,(Unknown)
9851,105082,(Unknown)
12656,109267,[Himself]
12940,110164,[Himself]
3798,106300,[Himself]
1311,103912,[Marcos (Episodio de Adrián Su
13795,107931,[Himself]
13993,102976,[Maverick]
3899,109267,[Himself]
14096,107890,[Props/Special effects]
1510,112393,[Rico Przybilla]
1712,108799,[Vegan Night Club Dancer]
14244,100736,[Ojii-chan]
14413,109935,[Mestre Dindom]
1743,100043,[Himself]
10317,111593,[Guy in Bar-John]
10485,109126,[El Ángel]
5137,104228,[Teddy]
10535,104789,[Cub scout]
10820,104562,[Cafe patron]
5488,110487,[Young Spencer]
15313,100561,(Unknown)
15968,110891,(Unknown)
5689,108699,[Rekrut Schaffner]
16151,100361,[Jimmy Edward Benedictus]
11171,113020,[Wanpasant #13]
1844,104271,[Rajguru]
16668,107329,[Trumpeter]
16835,101481,[Murat]
6305,108517,[Lance Pirth]
6556,103133,[Harvard Interviewer]
2581,100043,[Himself]
17504,105107,[Noi]
17504,109726,"[The Kralahome, Prime Minister"
19911,100552,(Unknown)
11570,109553,[The Sax Player]
24141,106561,(Unknown)
20713,111023,(Unknown)
7459,102042,(Unknown)
20965,108992,[Himself]
24372,106009,[Sergio]
24605,104462,[Auton]
24809,110773,[Rav Ozeri]
25493,100570,(Unknown)
25578,106300,[Himself (on the Moon)]
25859,100395,(Unknown)
26079,108524,[Raider]
28266,104696,[Hastishita]
22118,107354,[Dharma]
26644,102406,[Cop #2]
26694,110562,(Unknown)
23202,107129,[Cooper]
26998,101122,[Phone Caller]
27163,110512,[Interviewee]
29655,109935,[Barbara Parkins'Fan]
23455,103437,[Tara]
23519,104523,[Fadah]
23536,103226,[Jed]
29736,100454,[Dr. Kirby Halstrom]
18926,110914,(Unknown)
27447,102340,"[Band on Stage (Drums, Vocals)"
27447,106745,[Cletus]
27600,111291,"[Himself - Secretary General, "
30624,101949,[Rockwell Stone]
35770,106886,[Himself]
36020,110889,(Unknown)
36824,106788,[Himself]
32377,112879,[Jörgen Beckman]
39849,112745,[College Kid 1]
19041,105325,[Johnny Laguna]
19109,113306,[Nelson]
37659,107649,[Scott]
32596,100043,[Himself]
32597,100043,[Himself]
38378,110896,(Unknown)
33048,108317,[Himself]
38547,106470,[Drug Dealer]
38645,102658,[Jimmy]
40267,105468,(Unknown)
40300,103444,[Henry]
39497,107297,[Yakub Menon]
40817,111157,[Lars]
40817,112077,[Færingen]
40886,103228,(Unknown)
40902,102715,[Himself]
46418,107322,[Himself (N.Y. Premiere)]
34516,111250,[The Rumanian]
34666,105959,[Philly AM Chef]
34702,108272,[Broom Bearer]
44660,106141,[Furi]
41454,111691,[James]
41518,110273,[Sanchez]
50111,101131,(Unknown)
47588,103696,[Onlooker]
50477,102601,[The Butcher]
45698,101724,[Ryan]
45780,104696,[Hopeful Man]
46249,101170,[Soldier at green barn]
42257,113320,[Tex]
47904,112552,[Cop #1]
47973,100384,[Asif]
48320,103176,[Joris Verbiest]
48489,112972,[Himself]
77,100275,[Himself]
118,104882,[Himself]
120,107740,[Himself]
152,113077,[Dan]
7931,111859,[Jimmy Walsh]
8092,110730,[Montage Opponent]
2742,110448,[Coach driver]
11902,109060,[Lothar Alzheim]
511,105852,[Additional Voices]
8987,107579,[Le serveur sur la terrasse/Ca
870,111525,(Unknown)
12227,103735,[Chief Two Roads]
12311,101640,[Captain]
12311,111116,[James Pinkerton]
1038,111916,[Dancer]
12511,100822,[Pilot]
13320,101890,[Mr. Moltianni]
9955,103794,[Belinchón]
14131,103226,[Tom Myers]
14131,104412,[Computer Nerd]
1379,103301,[Sauna Man]
1463,108935,[Himself (florida marlins left
4680,104114,[Depak]
4725,104671,[Mahmut Sevket Pasa]
14192,110169,[Superman]
14392,110562,(Unknown)
1747,107322,[Himself (First Pitch Ceremony
1747,108935,[Himself (NL Outfielder - Chic
10412,108056,[Confused Guy]
5007,103067,[Fighting boy]
5007,103685,[Amine]
15151,107838,[Intern]
15153,104966,[Tutorial MC]
5218,100125,[Kollege]
5218,112320,[Kollege]
5300,110546,[Himself]
16255,102967,[Coach McCarthy]
5900,101138,(Unknown)
2040,107322,[Himself]
2099,101370,[The Geoduck]
16891,111909,[Himself]
2394,100043,[Himself]
17114,104580,[Ouvrier]
17207,113236,(Unknown)
17282,109878,(Unknown)
6313,102867,[Enríquez]
6313,113261,[Alcalde]
2719,102192,[Himself]
20201,100552,[Guy #1 Proposing]
6754,101086,[Le serveur arabe]
28181,104147,[Kresnik]
35690,105281,[Aku's friend]
30553,100862,[Sgt. Gammon]
30603,100569,[Bassiouny]
32089,112935,[Irv]
36855,100501,[Himself]
36862,101148,[Guard]
31780,101148,[Sgt. McKinsey]
37387,108055,[Gareth Trundle]
37498,111533,[Himself]
38021,107378,[Pete]
39779,110779,[Bystander]
32941,102557,[Director #2]
38618,112426,[Gutierrez]
38716,100871,(Unknown)
43237,112960,[Psychiatrist]
33454,113346,(Unknown)
33727,109175,[Julio Camba]
34245,101571,[Himself (interviewee)]
34440,112135,[Himself]
46529,100337,[Sam]
40813,105508,[Prison Guard]
40813,112442,(Unknown)
34874,111583,[Himself]
41458,107223,(Unknown)
41726,113080,[Matt]
47174,109770,[Performer]
50223,102273,[Seymour Polatkin]
45082,106303,[Man in Restaurant]
45082,106492,[Child #6]
45193,109175,[Rubén]
50977,112310,[Man with sombrero]
45652,100151,[Hank Bartlowski at 13]
51302,107255,[Himself - Performer (performi
51411,109861,[Stéphane]
51434,102859,[André]
2762,107014,"[Performer from musical ""Titan"
2763,101114,[Konokko]
2763,102700,[Omar]
2816,106251,[Nominee for Best Performance 
8564,101823,[Actor tocón]
556,102323,[Jared]
723,106092,[Himself]
3046,103336,[Himself (Memorial Tribute)]
725,103336,[Himself]
726,103336,[Himself]
9464,109552,(Unknown)
1026,103643,[Crandall]
1092,111156,[Wigliff - King's Son]
3182,100094,[Rico]
3715,104797,[Himself]
1492,111824,[Himself]
13795,108048,[Himself]
13795,108257,[Himself]
13993,110404,[Teenage Lenny]
13995,104372,[Himself]
4117,110890,[Harish]
14030,101412,[Himself]
1543,102189,[Simon Pepper]
1578,105142,[Entraineur Italien]
1646,104840,[Cabe Attucks]
1712,109477,[Vegan Night Club Dancer]
4938,104704,(Unknown)
14362,112921,[Estudiant 2]
14546,102852,(Unknown)
10453,101064,[L'imprimeur]
14946,106501,(Unknown)
15012,109861,[Paul]
10537,108827,[Himself]
10619,112462,(Unknown)
10704,109861,[Benjamin Sauvagnac]
10704,112962,[Musician 3]
10820,104563,[Sabel]
15081,103275,[Rodriguez]
5689,108700,[Rekrut Schaffner]
5972,100862,[Rob Carter]
6089,102818,[Mamet]
16333,112819,[Himself]
16635,108925,[Carlos]
11239,110313,[Himself]
11286,104095,[Amir]
1844,110890,(Unknown)
16803,103961,[Cyril Benson]
2445,100935,[Himself (with Martin Luther K
2581,106762,[Presenter]
2581,109770,[Performer]
19628,104106,(Unknown)
19910,101062,(Unknown)
20045,108041,[Mr. Sands]
20061,104181,[Sungmin's father]
6642,106078,[Policia uniformado 2]
11437,101412,[Himself]
24137,100337,[Maitre D']
24137,111515,[Paul]
20713,108298,[Mandigo]
20845,102557,[Air Marshal Wilf Curtis]
24206,108900,[Munster]
24206,109829,[Miguel]
24541,106108,(Unknown)
7462,109861,[Fourcade]
7545,108441,[Reverend Doughty]
21213,107014,[Crowd member]
21213,112987,[Teddy]
25040,101337,[Papaya's hand]
25192,106092,[Senator Ralph Owen Brewster]
25493,100712,(Unknown)
25829,101446,(Unknown)
22118,104613,[Susima]
29053,106103,(Unknown)
29136,106108,(Unknown)
29320,111690,[Jim's Father]
29736,106203,[Farley]
30140,105885,[Farmer]
27497,103452,(Unknown)
27784,108298,[Marinero Alex]
30624,104613,[Francis Besson]
35653,102984,[Inmate]
35671,112267,[Mohammed Abdel-Karim]
36824,104263,[Jimmy Opono]
32380,104004,[Erik Tellman]
37024,105876,[Opry M.C.]
31508,102598,[Thief]
37374,102389,[Sam]
39783,102334,(Unknown)
32712,112694,[Cafe patron]
40300,111181,[Lars]
40300,111222,[Drunk in doorway]
33717,102030,[Security Guard 2]
40653,104381,[Michael Smythe]
34550,110540,(Unknown)
44343,105399,[Dzepar #1]
41352,111008,[Frank Manzano]
41471,106769,[CSM]
41820,106937,(Unknown)
41820,108357,(Unknown)
35586,110456,"[Amin, Amule]"
50060,108986,[Himself]
47117,102691,[Mr. Kline]
44945,110765,[Vigile 2]
45128,104840,[Nykwana Wombosi]
47386,106762,(Unknown)
45548,100930,[Young Boy]
47752,106033,(Unknown)
47820,104340,[Nicky Vetrino]
50845,109175,[Salvador Dalí]
51081,104665,[Ali Gül]
45899,108668,[Extra: park]
45899,109668,[Extra: park]
46064,113353,(Unknown)
46249,111317,[A dreg of society]
42438,106785,[Colton]
48305,100610,(Unknown)
48320,111040,[Rondleider]
48322,104256,[Ohmar]
48489,100028,[Themselves]
42607,106762,[Joey Balsalo]
51615,105917,[Santi]
184,104579,[Maliq]
263,106821,[Gwen's Prom Date]
8235,108041,[Diaz]
736,103336,[Himself]
3044,103225,[Himself]
3053,103225,[Himself - Presenter: Best Ori
3053,103336,[Himself (Memorial Tribute)]
12293,108216,[Joe Davis]
9635,109216,[Nono Spartaco]
1145,112176,[Pizza Man]
9878,109552,(Unknown)
3689,110738,[Himself - as Wally 'Famous' A
13847,101114,[Vince]
4239,110915,[Vijay]
1465,100028,[Themselves]
1474,103225,[Himself]
1663,110329,(Unknown)
1674,103225,[Himself]
4464,104286,(Unknown)
4680,110397,[Cashier]
1681,100028,[Themselves]
14349,109763,[L'inspecteur]
1747,101323,[Himself (NL Outfielder - Phil
10230,112662,[Rego]
4959,100569,(Unknown)
5007,107453,[Police chief]
14817,101948,[Chico moderno]
1824,105740,[Himself]
1824,108691,[Himself]
10548,110590,[Watchman]
15251,103311,[Gilbert]
32592,107467,(Unknown)
32592,107468,(Unknown)
32601,107802,(Unknown)
37579,106715,[Himself]
37690,111678,[Party Guy]
32951,106781,[Himself]
38165,100916,[Dr. Dorn]
33033,102054,[Himself]
33076,101082,[Fausan]
33217,109324,[Shuki]
38492,104827,[Himself]
40144,108388,[William Kennedy]
38999,109755,[Security Guard]
39033,104892,[Vishal]
33492,102035,[Doctor]
33510,108087,[Mark]
43188,110845,[Dr. Pop]
43313,100063,(Unknown)
43313,110912,[Shakti Samaj Leader]
43347,102536,[Officer]
43565,102488,[Gas Worker]
33576,109555,[Ajax II]
40539,112600,[William]
44083,111444,[Huey's Mate]
40864,107268,[Nick Cave Fan]
40864,110525,[Bartender]
34646,102054,[Himself]
34737,105530,[Himself - Singer]
46623,112415,(Unknown)
46630,111209,[Artist]
46664,101720,[Oliver]
44474,105661,[Plain Clothes Officer]
41191,106331,[Landlord]
44758,112598,[Himself - interviewee]
47171,102168,[Himself]
45001,110274,[Infinity Attorney]
45001,113385,[Tom]
8043,104576,[Reporter/Neighbor]
8144,106513,[Don Aurelio]
8277,112430,[Maître Deligny]
657,104728,[Himself]
8682,105060,(Unknown)
8696,106132,[Arquero]
692,100179,[Himself]
723,108286,[Himself]
2932,112162,(Unknown)
3046,108286,[Himself - Presenter: New York
3046,108922,[Memorial Tribute]
9214,110775,(Unknown)
9330,104892,[Chandu]
1074,105513,[Capt Lou Albano]
3283,112430,[Simón]
3315,111245,[E]vangelion (2005)  [EFA Majo
13626,113183,[Barcia Trelles]
3667,108286,[Himself]
13993,100932,[Paramedic]
13993,110410,[Scared Passenger]
4671,108251,[Himself]
1709,111396,[Himself (Arizona Diamondbacks
10453,101066,[Serveur restaurant]
14564,100331,[Sandro]
14912,110561,[Paolo]
10535,101853,[Gangster]
10535,102806,[President Oompeba]
5272,101485,[Voz de Pío Coronado]
5272,107218,[Don Carmelo]
10903,105563,[Newton]
2414,110859,[F-Killer]
6107,109171,[Mark Sahib]
6190,105044,(Unknown)
6557,103191,[Rude Man]
2498,100179,[Himself]
19926,107417,[Cino]
6642,112430,[Jefe de Andrés]
11420,110726,[Coach Zeller]
20544,110810,[Pasquier]
7361,101118,[Aryan Trivedi]
7361,109171,[Dr. Freddie]
7378,101416,[Taxi driver]
24274,110775,[Bijlee]
24339,100363,[Conductor]
7544,108387,[Himself]
7545,102488,[Mel Gordon]
7809,102488,[Ben McHenry]
21531,104494,[Doctor]
18441,108286,[Z]
18607,108286,[David Dobel]
21682,105343,[Rodrigo]
28266,112631,[Man #1]
26279,110391,[Hamid]
26494,111962,[Merchant]
28700,112415,[Juri Roos]
26694,110561,(Unknown)
28969,106513,(Unknown)
29488,111295,(Unknown)
29619,101084,[Patron]
29706,102870,[Aïeul Nounagnon]
29706,110743,[Employé d'El Hadj Traoré]
19024,108255,[Horace]
30389,107218,"[Ángel, Manu's father]"
27567,100498,[Himself]
23873,100883,[Landlord]
27914,105277,[Le père supérieur]
27917,103555,[Le père]
23973,102488,[Studio Executive]
31274,105612,[Labour Supervisor]
37057,106097,[Municipal Dump Owner]
31411,101687,(Unknown)
31944,108251,[Himself]
37894,109875,[Maxwell Tyler]
38378,108052,(Unknown)
38378,109307,(Unknown)
38378,112616,(Unknown)
33032,102054,[Himself]
33081,101583,[Papo]
40101,112733,[Ashleigh Kirsten]
42941,109321,[Young Count Rudlov]
38547,113418,[Vladimir]
40300,111245,[Peter]
43661,100316,(Unknown)
40653,112448,[Reporter]
46418,108251,[Himself (L.A. Premiere)]
34535,100733,[Beshkempir]
44596,103522,[Abaris]
35121,110576,[Johnny]
35121,111245,[Pedersen]
50076,105812,[The Smoker]
47084,104325,[Mr. Rathbone]
47117,109340,[Waiter]
47237,105597,[Contest Announcer]
45098,112364,[Izzy]
47588,101567,[Cop]
45129,100716,[Volga Taxi Owner]
45548,112265,[Pharmacy Owner]
47819,105597,[Miles]
47820,104325,[Danny Parente]
50844,108286,[Himself]
45780,108421,[Sen. Thurbright]
2761,108251,[Himself]
8234,113283,[Croupier]
11892,103055,[Die Bösen: Willi Butzbach]
3054,105830,(Unknown)
3311,100548,"[(segment ""Tapin du soir"")]"
12912,103055,[Nisticò]
9502,100966,[Arjun Srivastava]
9502,102854,[Deepu Pradhan]
9802,102922,[Merchant/Narrator]
3547,103906,[Old man]
921,102906,[(segment India)]
9852,103121,[Himself]
13321,110057,[Himself]
1271,106597,(Unknown)
1305,104325,[Vincent Dianni]
1337,109424,[Scooby]
13850,102421,[Bobby]
13855,111881,[Sen. Alan Hughes]
3720,110459,[Himself]
14157,110343,[DEA Agent A]
1455,109822,(Unknown)
10156,101232,[Restaurant Patron]
1675,112199,[Himself]
4363,101416,[Taylor]
14225,110425,[Niall]
1698,110775,[Minister]
15879,109473,[Paco]
10965,102836,(Unknown)
1975,100047,[Themselves]
2009,100047,[Themselves - Presenters]
16181,112766,[Colonnello]
11040,105479,(Unknown)
6117,107450,[Relationship counselor]
2232,108873,[Richard]
11533,111112,[Coroner]
2634,110343,[Singing Waiter]
17226,102372,[Paul]
17676,103841,[Cop #5]
19614,109589,[Tenente Alvaro]
6635,112162,[Satoru Suzuki]
11767,103055,(Unknown)
7582,108251,[Himself]
20727,101585,[Caller]
7589,108286,[Himself]
7607,110895,(Unknown)
18103,109455,[Downtown Man]
25103,105347,[Aventure]
18544,102938,[Fan]
21752,105060,(Unknown)
25939,106314,[Ekart]
7882,109070,(Unknown)
4119,103530,(Unknown)
14212,100942,[Reporter #2]
1577,111219,[Lystrup IF]
4919,105271,[Melvin]
14314,105689,[Membre de la famille Butler]
10485,106072,[La Rata]
5186,104802,[Roller man]
1830,111521,[Trenchcoat Agent #3]
14798,109480,[Jefe de pelotón]
14897,101526,[Giovanni]
10503,100623,(Unknown)
10535,103767,[Gangster]
10535,107992,[Guard]
10820,105134,[Fighter]
10820,110518,[Fighter]
5272,108895,[Don Pío Coronado]
10836,111369,[Dr. Gary Arthur]
15799,104769,[Deniz]
15834,104836,[Kojo]
16619,104618,(Unknown)
2331,100038,[Himself]
6190,100656,(Unknown)
2581,100038,"[Performer and winner of ""Hey "
19876,108579,(Unknown)
20330,107641,[Wide]
6773,110419,[Homeless Man killed by Bravo]
11354,101107,[Prof. Covington]
11623,108329,[Jan]
24141,108478,(Unknown)
20544,101058,[Barnabé]
20562,112606,[Himself]
20713,105353,[Jonathan]
20999,113156,[Himself]
24541,106105,(Unknown)
7811,112139,[Mix]
24875,104067,[Raver #3]
24906,106072,[Cuña]
21382,113492,[Bussikuski]
25342,105688,[De Gregorio]
25928,110902,(Unknown)
21597,106087,[Esbirro 3]
22637,100524,(Unknown)
26681,107226,[Mario]
29619,112739,[Goon]
23452,111873,[Lucifer Louis/Misc. Zombies]
23569,101444,[King Cnute]
18641,106072,[Humberto]
30389,101125,"[Carlos, Rai's brother]"
30405,106105,(Unknown)
27600,111187,[Himself]
23922,111436,[Himself]
30959,106990,[Shadow Warrior]
37210,111355,[Nolan]
19140,111504,[Media Victim]
19361,107344,[Cvika]
37409,110419,[M.C.]
37409,111755,[Henri Blunderbore]
32712,113409,[Cafe patron]
33029,111821,[Himself]
38260,107960,[Dr. Pinhead]
38379,106773,[Det. Morley]
39865,102628,[Gabe]
42924,103399,"[(segment ""The Griffith Witch "
42924,104802,(Unknown)
38996,107290,[Gangster]
40165,104820,[Nick]
40300,111251,[Boy looking for apartment]
40334,111921,"[Jason, at Club 40]"
40533,106574,[Hospital Cop]
33581,102061,(Unknown)
43877,112488,[Tommy Doyle (Halloween)]
46451,102480,(Unknown)
34150,109750,[Cashier]
34535,100991,(Unknown)
41154,112925,[FBI Agent]
44328,103616,[Padrone di casa]
41352,108094,[FBI Agent Franks]
41401,109082,[Eddie Cunningham]
34869,102193,[Mr. Z]
41469,100040,[Jah]
41471,106642,[Brigade net]
35320,112992,[Himself]
35421,102746,[Best friend]
35502,100842,[Perez]
50027,107844,[Himself]
50126,113156,[Himself]
47084,100993,[Bruce]
50262,113125,[Hamilton]
47588,109065,[Crackhouse]
45899,101442,(Unknown)
45257,108310,"[Himself, President of Salvado"
47429,107040,[Father (Himself)]
45540,102912,[Frank Fibber]
45573,101023,[Owen]
50971,100288,[Garçon casting 1]
45638,105822,"[Craig's Therapist (segment ""B"
45638,111472,"[Kissing Man (segment ""This Ca"
51506,102028,[Timothy Wu]
42182,109162,(Unknown)
51639,112538,[Deputy Winston]
51707,100020,(Unknown)
51707,105538,(Unknown)
48632,110131,[Narrator]
48780,108896,[Martín]
46292,110167,[Albert]
57389,100809,[Seraph Dancer]
57654,102678,[Minister Polynice]
57657,100455,[Himself]
48950,105420,[Additional Voices]
49081,100690,[Deba]
58090,108728,[Himself - Presenter]
58172,105822,[Joe Rand]
51906,112056,(Unknown)
52090,103934,[Ben]
52390,104700,[Djamel]
52708,113276,[Voice]
54432,105987,[Enteng]
49350,104835,[Shade]
49350,110718,[Transit Cop]
58693,103918,(Unknown)
61234,104802,(Unknown)
59094,107593,[Comédien théâtre]
52742,104800,[Himself]
53008,105538,(Unknown)
53009,108579,(Unknown)
61616,100122,[Himself]
61802,101107,[Josef 'Uncle Joe' Stalin]
61868,108310,[Himself (in film The Battle o
53695,106506,(Unknown)
55615,105538,(Unknown)
55617,103851,[Chico pueblo]
59743,110200,[Junkie]
59880,100140,[Father]
55901,112976,(Unknown)
62618,105538,(Unknown)
56839,105538,(Unknown)
65529,106993,[Constantin]
68351,100639,[Jackson]
68351,104770,[Sauveur]
60094,104083,(Unknown)
60179,111856,[Brad 'A']
60262,108429,[Fred]
63856,110416,[Jeune homme]
63890,101527,(Unknown)
63890,104334,(Unknown)
64106,100858,[Drunk Prince]
64190,113258,[Himself]
74869,107528,[Ertzaina 2]
72061,104717,(Unknown)
65894,113442,[Himself]
72465,107060,[Brandyce]
68454,101876,[Pierced Man]
68634,108579,(Unknown)
66947,108411,[Rourke]
68769,110919,[Himself]
69456,111672,[Sonny]
69639,111369,[Man in Airport]
77759,110719,[Dave]
73281,106072,[Padre Natalio]
73381,105688,[Filippo Maria]
73468,107141,[Erasmo]
67481,111888,[Bobby Zulu]
67899,106056,(Unknown)
78496,110166,[Himself - Special Performer]
74135,106072,(Unknown)
78779,105169,[Lucky 7 Bouncer]
67999,100508,(Unknown)
78980,101776,[Michael]
74150,106338,[Negro]
74801,105538,[Vicente Miranda]
74801,108312,[Policía 3]
74803,106105,[Jiménez]
74803,106373,[Chico]
79081,108931,[Steve Turley]
79149,107727,(Unknown)
80051,106439,[Mario]
80052,106439,[Marat]
80300,101525,[Vittorino]
68270,108962,[Electronic Video Agent (EVA)]
80352,101007,[Angel]
80537,103215,[Spider]
80619,100440,[Quartermaster Lt. Green]
80667,110800,[Himself]
86083,103833,[Radioactivo 2]
70624,101357,[Gustavo]
81019,112958,[Freddie]
70674,108579,(Unknown)
70710,101125,[Le facteur]
28311,104493,[L'Evêque]
28413,112180,[Miki]
21997,109538,(Unknown)
22665,101735,[Ben Waltz]
22688,101618,[Anorexix]
28738,108719,(Unknown)
23058,104894,[Child]
23058,104895,[Child Oki]
23190,105930,[The Priest]
29774,100331,[Matteo]
23583,105462,[John Dalton]
27520,100547,[Badry]
35690,107466,[Ukulele player]
32089,102703,[Bar Owner]
32098,113283,[Man in Restaurant]
35801,104759,[Harper Morgan]
35801,111862,[Henry Kingsley]
36242,110778,(Unknown)
36712,100032,[Angel]
31423,107299,[Purnia Gujjar (sarpanch)]
32155,104494,[Joel]
36855,110059,[Himself]
36862,111930,[Delinquent #2]
32375,101651,[The cook]
37473,106597,[Airplane Retiree #4]
37473,108251,[Eliot Arnold]
37557,102488,[Mick Jewell]
43012,110726,(Unknown)
31846,102068,[Reporter #1]
39861,100447,[Michael Russo]
33002,101165,[Himself]
38573,106180,(Unknown)
40038,101034,[Pvt. B]
40129,102152,[Anthony]
38750,105861,[Photographer]
38975,105379,[Himself (Indonesian Foreign M
38975,108470,"[Himself (MP, Montreal, Parlia"
43164,111695,[Rusty]
39193,106883,[Darren]
40504,109071,[Det. Robert Simpson]
33804,110394,[Louvre tour guide 1]
33804,113435,[Worker 1]
40690,104527,[Crew on Photo Shop]
